uid,processed_time,record_count,avg_temperature,avg_humidity,avg_pressure,avg_altitude,avg_height,avg_vbat,avg_satellites,avg_hdop,avg_latitude,avg_longitude
20240606181851A641973A1878250224,2025-11-25T00:13:00.000000,52,21.6000004,58.09038433076922,99871.13100961539,164.3057682326923,-2.4000001,7.744800313461537,12.0,1.8136538499999983,22.607847800000002,114.05995954615375
20240606181851A641973A1878250224,2025-11-25T00:14:00.000000,52,21.6000004,58.39038567500001,99871.90144230769,166.6442307730769,-2.4000001,7.750050321153845,12.0,1.6480769192307685,22.607904030769248,114.05993915961527
20240606181851A641973A1878250224,2025-11-25T00:15:00.000000,52,21.6000004,58.17115371730772,99871.39122596153,170.76923018269233,-2.4000001,7.746150332692306,12.0,1.4744230749999998,22.607912642307692,114.05994403269231
20240606181851A641973A1878250224,2025-11-25T00:16:00.000000,52,21.601923484615384,58.16923091346153,99872.82632211539,174.52500065,-2.4000001,7.751850321153845,12.0,1.3509615384615388,22.607909130769237,114.0599436076923
20240606181851A641973A1878250224,2025-11-25T00:17:00.000000,52,21.601923484615384,58.21346165961542,99873.92848557692,173.1307695865384,-2.4000001,7.750650330769231,12.0,1.674999996153846,22.60787245961539,114.059958975
20240606181851A641973A1878250224,2025-11-25T00:18:00.000000,49,21.6000004,58.083672983673466,99874.76403061225,174.7224485408163,-2.4000001,7.754951375510204,12.0,1.5530612285714285,22.60782767755101,114.05997341836738
20240606181851A641973A1878250224,2025-11-25T00:19:00.000000,48,21.6000004,58.14791655208333,99874.64453125,171.26041602708332,-2.4000001,7.751737843749999,12.0,1.429791670833333,22.60785830416666,114.05995876666658
20240606181851A641973A1878250224,2025-11-25T00:20:00.000000,49,21.6000004,56.38163266938775,99873.97704081633,170.9244911081633,-2.4000001,7.74285337142857,12.0,1.448775512244897,22.607912330612244,114.05994481020409
20240606181851A641973A1878250224,2025-11-25T00:21:00.000000,52,21.6000004,57.44038449807693,99873.38221153847,166.87884639038458,-2.4000001,7.750350326923075,12.0,1.4205769173076916,22.607956707692306,114.05996086153853
20240606181851A641973A1878250224,2025-11-25T00:22:00.000000,52,21.601923484615384,56.0269230423077,99872.79447115384,161.8711536076923,-2.4000001,7.746750340384613,12.0,1.258076915384615,22.607938444230776,114.05997394423079
20240606181851A641973A1878250224,2025-11-25T00:23:00.000000,49,21.61428617142857,56.61020379183674,99873.47767857143,164.9918368612245,-2.4000001,7.7602043918367345,12.0,1.2816326612244902,22.607945199999996,114.05996812857137
20240606181851A641973A1878250224,2025-11-25T00:24:00.000000,49,21.661225134693876,56.691836916326544,99873.25829081633,165.14897996734697,-2.4000001,7.779147204081634,12.0,1.2338775530612247,22.607989061224497,114.05997405306128
20240606181851A641973A1878250224,2025-11-25T00:25:00.000000,48,21.693750774999998,57.59374992083335,99873.10546875,164.56666596249997,-2.4000001,7.781312741666667,12.0,1.2316666729166668,22.607902091666674,114.06000012291663
20240606181851A641973A1878250224,2025-11-25T00:26:00.000000,51,21.680392878431377,57.76078438039219,99873.42524509804,169.8450978588235,-2.4000001,7.759470911764705,12.0,1.3813725568627446,22.60789410980392,114.06000848235301
20240606181851A641973A1878250224,2025-11-25T00:27:00.000000,52,21.66346219230769,56.05384577884612,99873.47536057692,167.79807750961547,-2.4000001,7.7505002942307675,12.0,1.793076913461539,22.60786574038462,114.05999918269237
20240606181851A641973A1878250224,2025-11-25T00:28:00.000000,52,21.690385376923075,56.23461503076922,99871.85757211539,169.04230763653842,-2.4000001,7.776150257692309,12.0,1.6459615288461538,22.607905751923077,114.05994928846144
20240606181851A641973A1878250224,2025-11-25T00:29:00.000000,48,21.7000008,55.83749985000002,99870.24739583333,173.52291647083337,-2.4000001,7.774325289583334,12.0,1.3443749937500005,22.607853697916656,114.05995686666667
20240606181851A641973A1878250224,2025-11-25T00:30:00.000000,49,21.7000008,56.55102040408164,99870.41071428571,168.738777322449,-2.4000001,7.7549513204081615,12.0,2.2655101816326537,22.607934985714287,114.05993731428559
20240606181851A641973A1878250224,2025-11-25T00:31:00.000000,50,21.7000008,54.253999791999995,99871.24625,164.01400085199998,-2.4000001,7.753356326,12.0,2.0503999959999994,22.60793323400001,114.05994325799999
20240606181851A641973A1878250224,2025-11-25T00:32:00.000000,52,21.7000008,53.89038466923077,99871.58713942308,166.08653875769232,-2.4000001,7.748100323076922,12.0,1.9313461615384604,22.60798813846154,114.05995384615368
20240606181851A641973A1878250224,2025-11-25T00:33:00.000000,52,21.726923446153844,54.642307715384625,99871.46574519231,170.66538415,-2.4000001,7.747200317307691,12.0,1.583846153846154,22.6078797826923,114.05996762115387
20240606181851A641973A1878250224,2025-11-25T00:34:00.000000,52,21.782691784615388,55.39423062115384,99872.59975961539,158.980769525,-2.4000001,7.7484003269230755,12.0,1.1486538384615383,22.60774863653845,114.06000987499995
20240606181851A641973A1878250224,2025-11-25T00:35:00.000000,52,21.786537876923074,57.223077040384624,99874.14302884616,152.80576823461539,-2.4000001,7.748100298076921,12.0,1.1542307634615387,22.607781078846156,114.06001630769235
20240606181851A641973A1878250224,2025-11-25T00:36:00.000000,52,21.732692584615386,56.05769224038462,99875.10216346153,154.48269242692305,-2.4000001,7.7419503076923055,12.0,1.1394230750000003,22.607810715384616,114.0600079769231
20240606181851A641973A1878250224,2025-11-25T00:37:00.000000,52,21.726923446153844,55.78846146730769,99876.00661057692,158.69230711730765,-2.4000001,7.746750323076922,12.0,1.054807690384615,22.607826488461534,114.05999434230763
20240606181851A641973A1878250224,2025-11-25T00:38:00.000000,52,21.76538436923077,54.7557692096154,99877.17307692308,158.35769154807687,-2.4000001,7.749600323076921,12.0,1.121730773076923,22.607809946153843,114.05999505576918
20240606181851A641973A1878250224,2025-11-25T00:39:00.000000,52,21.786537876923074,56.698076761538445,99878.01141826923,155.1730772211539,-2.4000001,7.74720033653846,12.0,1.0886538442307694,22.607805353846157,114.0600082692308
20240606181851A641973A1878250224,2025-11-25T00:40:00.000000,52,21.74038476923077,55.70576910384612,99878.44110576923,153.00961567692306,-2.4000001,7.74720031153846,12.0,1.1223076903846154,22.607880257692308,114.05998949038461
20240606181851A641973A1878250224,2025-11-25T00:41:00.000000,52,21.7000008,54.08461548269231,99879.92067307692,158.27499947499993,-2.4000001,7.751400321153844,12.0,1.095384615384615,22.607798251923075,114.06001529423085
20240606181851A641973A1878250224,2025-11-25T00:42:00.000000,52,21.71538516923077,54.80384613653847,99881.12199519231,159.0153840865384,-2.4000001,7.745250309615383,12.0,1.198461538461539,22.607838230769218,114.05999727115392
20240606181851A641973A1878250224,2025-11-25T00:43:00.000000,51,21.741176611764704,55.56078457450981,99881.57536764706,156.72352869215686,-2.4000001,7.751212111764705,12.0,1.2423529372549023,22.607812364705893,114.0600198333334
20240606181851A641973A1878250224,2025-11-25T00:44:00.000000,48,21.7541666,56.085416083333335,99881.67643229167,160.4208335854167,-2.4000001,7.7437752999999985,12.0,0.9802083229166664,22.60786731250001,114.06000806041665
20240606181851A641973A1878250224,2025-11-25T00:45:00.000000,52,21.7250004,55.99807651730771,99880.91105769231,161.1192304076923,-2.4000001,7.749000294230767,12.0,0.899807696153846,22.607907738461545,114.05999064038454
20240606181851A641973A1878250224,2025-11-25T00:46:00.000000,52,21.70961603076923,54.85384618269231,99879.84134615384,157.07115378846152,-2.4000001,7.753800301923077,12.0,0.8892307692307695,22.607950296153835,114.05998361538477
20240606181851A641973A1878250224,2025-11-25T00:47:00.000000,52,21.736538676923075,54.867307886538455,99879.91466346153,158.02692296346152,-2.4000001,7.774050201923078,12.0,1.0126923096153841,22.60793237884615,114.05996673653837
20240606181851A641973A1878250224,2025-11-25T00:48:00.000000,50,21.793999296000003,55.76800018200001,99879.9725,162.33399994200002,-2.4000001,7.77270021,12.0,1.0919999999999999,22.60783534199999,114.05996871999996
20240606181851A641973A1878250224,2025-11-25T00:49:00.000000,49,21.77755057959184,56.84489852857144,99880.21237244898,154.0795917122449,-2.4000001,7.768322708163266,12.0,1.134285716326531,22.607819028571434,114.05998136938786
20240606181851A641973A1878250224,2025-11-25T00:50:00.000000,48,21.7312503,55.97083368958334,99879.919921875,154.24374834999995,-2.4000001,7.747837814583331,12.0,1.09770833125,22.60781196458333,114.05998039999997
20240606181851A641973A1878250224,2025-11-25T00:51:00.000000,49,21.704082367346942,53.84285704285715,99879.00255102041,155.8408165795918,-2.4000001,7.754792157142856,12.0,1.2075510265306126,22.607809304081638,114.0599846265306
20240606181851A641973A1878250224,2025-11-25T00:52:00.000000,51,21.754901882352943,54.90784312156864,99879.22426470589,160.8862744490196,-2.4000001,7.746317964705881,12.0,1.6998039098039226,22.6078360882353,114.05997723333334
20240606181851A641973A1878250224,2025-11-25T00:53:00.000000,52,21.78076873846154,55.41538429807691,99878.13161057692,164.03653805384616,-2.4000001,7.741200296153845,12.0,2.301538457692308,22.60782172500001,114.05996247115374
20240606181851A641973A1878250224,2025-11-25T00:54:00.000000,52,21.773076553846156,55.717307746153864,99876.84735576923,152.8288465711539,-2.4000001,7.748250332692306,12.0,1.5857692307692304,22.608030321153844,114.05996175769236
20240606181851A641973A1878250224,2025-11-25T00:55:00.000000,52,21.74038476923077,53.419231342307704,99875.5234375,132.03653951730774,-2.4000001,7.751250307692306,12.0,2.25403843076923,22.608111599999997,114.05992727499999
20240606181851A641973A1878250224,2025-11-25T00:56:00.000000,52,21.79807615384615,54.64423092115382,99875.8046875,130.18653826346153,-2.4000001,7.753500317307691,12.0,1.733653848076922,22.607978815384623,114.05991906923069
20240606181851A641973A1878250224,2025-11-25T00:57:00.000000,51,21.7999992,54.53137252352942,99875.64767156863,142.4490194901961,-2.4000001,7.748000331372547,12.0,1.3319607882352946,22.607904958823525,114.05994476862746
20240606181851A641973A1878250224,2025-11-25T00:58:00.000000,50,21.7999992,56.521999736000005,99874.750625,142.01400024600002,-2.4000001,7.760064295999999,12.0,1.377799996,22.607912864000003,114.05994296799992
20240606181851A641973A1878250224,2025-11-25T00:59:00.000000,49,21.793876848979593,55.38571446938774,99874.08290816327,141.2979577469387,-2.4000001,7.774689979591838,12.0,1.5279591836734692,22.607935304081636,114.05994244285705
20240606181851A641973A1878250224,2025-11-25T01:00:00.000000,48,21.7937493,54.485416489583315,99874.08463541667,162.8812497416666,-2.4000001,7.776762666666667,12.0,1.1922916604166665,22.607797893750003,114.05998676041673
20240606181851A641973A1878250224,2025-11-25T01:01:00.000000,51,21.7999992,54.627450692156835,99874.48835784313,163.7039217411765,-2.4000001,7.781647201960786,12.0,1.30607842745098,22.60780106274511,114.059990827451
20240606181851A641973A1878250224,2025-11-25T01:02:00.000000,52,21.7999992,54.117307876923064,99873.84134615384,155.92115431923077,-2.4000001,7.773900178846153,12.0,1.2600000038461538,22.607839913461532,114.05997410192302
20240606181851A641973A1878250224,2025-11-25T01:03:00.000000,52,21.7999992,54.56923110576921,99873.88641826923,155.4076913634615,-2.4000001,7.760250284615383,12.0,1.2607692346153845,22.607867244230768,114.05997189615377
20240606181851A641973A1878250224,2025-11-25T01:04:00.000000,52,21.7999992,55.53076920384616,99874.94711538461,159.16154040192308,-2.4000001,7.755600301923075,12.0,1.1986538423076925,22.607865165384606,114.05998642307698
20240606181851A641973A1878250224,2025-11-25T01:05:00.000000,49,21.7999992,55.04285742653058,99874.57716836735,163.6489802755102,-2.4000001,7.750812581632651,12.0,1.2314285714285709,22.60781083469388,114.0599986755102
20240606181851A641973A1878250224,2025-11-25T01:06:00.000000,50,21.801999207999998,55.18199966800002,99875.435,161.93200073600002,-2.4000001,7.753668336,12.0,1.4456000080000002,22.607837103999994,114.0599810840001
20240606181851A641973A1878250224,2025-11-25T01:07:00.000000,52,21.819230046153848,55.580769255769226,99875.46995192308,163.0730764076923,-2.4000001,7.762650234615384,12.0,1.2507692269230772,22.607896973076922,114.05998902307684
20240606181851A641973A1878250224,2025-11-25T01:08:00.000000,52,21.824999299999998,55.628846267307686,99875.46213942308,163.9461534942307,-2.4000001,7.777650165384616,12.0,1.2665384557692307,22.607910713461557,114.05999182499991
20240606181851A641973A1878250224,2025-11-25T01:09:00.000000,52,21.88269183846154,56.25769218653845,99875.71754807692,166.0076927769231,-2.4000001,7.7781001461538475,12.0,1.216923076923077,22.60790362500001,114.0599891692307
20240606181851A641973A1878250224,2025-11-25T01:10:00.000000,52,21.884614923076924,57.2673075,99875.34254807692,167.3519234307692,-2.4000001,7.780350161538461,12.0,1.2517307615384619,22.60787065,114.05999567499998
20240606181851A641973A1878250224,2025-11-25T01:11:00.000000,50,21.825999304000003,56.83200019399998,99875.64375,164.099999076,-2.4000001,7.779408168,12.0,1.2813999960000002,22.607856105999996,114.05998716400003
20240606181851A641973A1878250224,2025-11-25T01:12:00.000000,48,21.802082541666664,57.89791678333332,99876.00846354167,171.1395839041667,-2.4000001,7.78017515625,12.0,1.5399999916666667,22.607837879166667,114.05997896666675
20240606181851A641973A1878250224,2025-11-25T01:13:00.000000,49,21.7999992,58.06734654081629,99877.41772959183,165.7938774306122,-2.4000001,7.749698297959181,12.0,1.7622448734693874,22.607930287755103,114.0599735816327
20240606181851A641973A1878250224,2025-11-25T01:14:00.000000,49,21.781632146938776,58.1102042632653,99877.80102040817,160.08571390816326,-2.4000001,7.754951328571427,12.0,2.013061212244897,22.60803491632653,114.0599547387755
20240606181851A641973A1878250224,2025-11-25T01:15:00.000000,51,21.713726070588233,58.24705885490197,99878.10294117648,153.16078306078427,-2.4000001,7.7550356372549,12.0,2.340196023529412,22.608087127450975,114.05993802549015
20240606181851A641973A1878250224,2025-11-25T01:16:00.000000,52,21.7000008,58.61730745000001,99878.89362980769,156.44807639615382,-2.4000001,7.7565003153846135,12.0,2.796730742307693,22.607927503846152,114.05994722884606
20240606181851A641973A1878250224,2025-11-25T01:17:00.000000,52,21.7000008,57.534615228846164,99878.09375,168.29999952692307,-2.4000001,7.75410031730769,12.0,2.716346140384615,22.607788778846153,114.05997174423072
20240606181851A641973A1878250224,2025-11-25T01:18:00.000000,50,21.7000008,58.249999776,99877.005625,150.061999816,-2.4000001,7.751172331999998,12.0,2.1131999999999995,22.608023106,114.05995422199997
20240606181851A641973A1878250224,2025-11-25T01:19:00.000000,50,21.7000008,57.56999992200001,99876.634375,147.37000000400002,-2.4000001,7.753512325999997,12.0,2.511400006,22.608075523999997,114.05992828599997
20240606181851A641973A1878250224,2025-11-25T01:20:00.000000,48,21.7000008,57.82083313333334,99876.25716145833,156.8208341645834,-2.4000001,7.767987754166666,11.770833333333334,4.131041650000001,22.607937108333335,114.05995257708331
20240606181851A641973A1878250224,2025-11-25T01:21:00.000000,48,21.7000008,57.82916642083331,99876.83854166667,160.972916925,-2.4000001,7.779200175000001,12.0,2.763124995833333,22.60776487708333,114.05999599583333
20240606181851A641973A1878250224,2025-11-25T01:22:00.000000,49,21.702041583673473,57.399999812244886,99877.25,144.49387685918364,-2.4000001,7.765775757142855,12.0,1.6632653081632651,22.60790112653061,114.05996671224493
20240606181851A641973A1878250224,2025-11-25T01:23:00.000000,52,21.703846892307695,58.01153865961537,99877.48137019231,154.30961461923073,-2.4000001,7.754250328846151,12.0,1.22153845,22.607865153846156,114.05997069615385
20240606181851A641973A1878250224,2025-11-25T01:24:00.000000,51,21.713726070588233,57.84901988431372,99877.83578431372,170.15098033725488,-2.4000001,7.753353290196077,12.0,1.189411756862745,22.607754092156863,114.06000637843135
20240606181851A641973A1878250224,2025-11-25T01:25:00.000000,50,21.736000223999998,57.57799986399999,99875.6975,160.59999907399995,-2.4000001,7.758036311999997,12.0,1.0435999979999995,22.607844738000008,114.05998901600007
20240606181851A641973A1878250224,2025-11-25T01:26:00.000000,49,21.76530587755102,57.057142373469404,99875.25191326531,162.89795918163267,-2.4000001,7.768641040816328,12.0,1.161632657142857,22.607786926530604,114.05999988979589
20240606181851A641973A1878250224,2025-11-25T01:27:00.000000,50,21.797999232,57.25799950800003,99875.771875,169.07000122400004,-2.4000001,7.783308154000001,12.0,1.0675999980000006,22.607744905999994,114.06000488200004
20240606181851A641973A1878250224,2025-11-25T01:28:00.000000,52,21.7999992,57.13653786153843,99874.74399038461,175.76923077115387,-2.4000001,7.7833501480769245,12.0,1.1807692326923074,22.60791185192307,114.05997188076915
20240606181851A641973A1878250224,2025-11-25T01:29:00.000000,51,21.7999992,57.141176215686265,99874.38725490196,169.35686239019606,-2.4000001,7.765435541176469,12.0,1.275882366666666,22.607826119607854,114.05999323333337
20240606181851A641973A1878250224,2025-11-25T01:30:00.000000,49,21.7999992,57.973469630612264,99872.94196428571,163.95510272653064,-2.4000001,7.7517676653061205,12.0,1.3744898020408165,22.607812218367346,114.05998651428575
20240606181851A641973A1878250224,2025-11-25T01:31:00.000000,50,21.797999232,58.284000158000005,99871.349375,162.82199950000003,-2.4000001,7.7564763219999975,12.0,1.4952000159999996,22.607801966,114.05997895600007
20240606181851A641973A1878250224,2025-11-25T01:32:00.000000,52,21.7999992,57.88269247307691,99869.54086538461,165.82115436923075,-2.4000001,7.753800305769229,12.0,1.7628846269230773,22.60778723461538,114.05999331730769
20240606181851A641973A1878250224,2025-11-25T01:33:00.000000,52,21.792307015384612,58.23653852307692,99867.56730769231,162.52307715576927,-2.4000001,7.776150186538462,12.0,1.879615357692308,22.607781148076924,114.06000226346154
20240606181851A641973A1878250224,2025-11-25T01:34:00.000000,52,21.790383969230767,58.32115422499999,99867.06069711539,162.35192372692308,-2.4000001,7.775550182692308,12.0,2.022884605769231,22.607816276923067,114.0599824596154
20240606181851A641973A1878250224,2025-11-25T01:35:00.000000,48,21.7812495,58.370833289583345,99867.02083333333,160.8833331979167,-2.4000001,7.751250331249999,12.0,1.9235416479166663,22.607858612500007,114.05998978333338
20240606181851A641973A1878250224,2025-11-25T01:36:00.000000,52,21.786537876923077,58.778846251923056,99865.5703125,159.80576822884615,-2.4000001,7.749600313461536,12.0,1.5036538499999994,22.60792270384615,114.05999813269234
20240606181851A641973A1878250224,2025-11-25T01:37:00.000000,52,21.782691784615388,58.811538380769235,99865.15504807692,165.10769213269228,-2.4000001,7.74915032307692,12.0,1.1126923096153847,22.607900505769237,114.05997143269231
20240606181851A641973A1878250224,2025-11-25T01:38:00.000000,50,21.795999264,59.11000009799997,99865.4675,166.06400024400003,-2.4000001,7.7510163459999974,12.0,1.2524000080000004,22.607848158000003,114.05997726200002
20240606181851A641973A1878250224,2025-11-25T01:39:00.000000,52,21.7999992,59.09038333269228,99864.33954326923,166.2807690480769,-2.4000001,7.753200298076921,12.0,1.0951922923076922,22.607967488461547,114.05993492115388
20240606181851A641973A1878250224,2025-11-25T01:40:00.000000,52,21.7999992,59.067306682692305,99864.92788461539,179.85769242307686,-2.4000001,7.752750323076921,12.0,1.3815384519230771,22.607851657692304,114.05994810192307
20240606181851A641973A1878250224,2025-11-25T01:41:00.000000,51,21.7999992,59.262745441176484,99865.42524509804,176.4490200843138,-2.4000001,7.752129745098037,12.0,1.4505882274509805,22.607927684313726,114.05990495686261
20240606181851A641973A1878250224,2025-11-25T01:42:00.000000,52,21.7999992,59.426923224999996,99867.35697115384,174.55192272884617,-2.4000001,7.75380034230769,12.0,1.204807694230769,22.607822932692304,114.05990117115378
20240606181851A641973A1878250224,2025-11-25T01:43:00.000000,52,21.7999992,59.446153617307694,99868.23798076923,173.38269248653847,-2.4000001,7.749000346153844,12.0,1.3126923057692303,22.60776656346154,114.0598979192308
20240606181851A641973A1878250224,2025-11-25T01:44:00.000000,51,21.7999992,59.82352940784312,99869.14031862745,168.0725492627451,-2.4000001,7.753353256862742,12.0,1.8678431607843136,22.60772275098039,114.05997812745109
20240606181851A641973A1878250224,2025-11-25T01:45:00.000000,49,21.7999992,60.163265148979605,99870.20408163265,160.5020406306122,-2.4000001,7.753996240816325,12.0,2.4942857448979607,22.607820157142854,114.05999398571433
20240606181851A641973A1878250224,2025-11-25T01:46:00.000000,51,21.79411694117647,60.1725495137255,99870.98100490196,161.78823522941175,-2.4000001,7.7558003156862725,12.0,1.9919608078431372,22.607913782352945,114.05998469607849
20240606181851A641973A1878250224,2025-11-25T01:47:00.000000,51,21.76862715294118,60.14901979411769,99870.25674019608,161.4058828980392,-2.4000001,7.749988576470585,12.0,1.7880392137254908,22.607854123529396,114.05999292745099
20240606181851A641973A1878250224,2025-11-25T01:48:00.000000,52,21.723077353846154,60.17692266153847,99868.89783653847,159.09615413269233,-2.4000001,7.756950307692306,12.0,1.6992307769230781,22.607749651923065,114.06000651538452
20240606181851A641973A1878250224,2025-11-25T01:49:00.000000,52,21.7000008,60.34807752884619,99867.56189903847,160.90961632692313,-2.4000001,7.751400332692304,12.0,1.6280769403846151,22.60775716346154,114.06000063846157
20240606181851A641973A1878250224,2025-11-25T01:50:00.000000,52,21.7000008,60.56153826923078,99866.96334134616,162.9961530153846,-2.4000001,7.777050173076924,12.0,1.7886538442307691,22.607793769230774,114.05999419038463
20240606181851A641973A1878250224,2025-11-25T01:51:00.000000,50,21.7000008,60.45000044400002,99866.998125,160.87200043,-2.4000001,7.773012208000001,12.0,1.8355999979999993,22.607786484000002,114.05999023800007
20240606181851A641973A1878250224,2025-11-25T01:52:00.000000,50,21.7000008,60.944000018000004,99866.285625,157.942000428,-2.4000001,7.778628176000001,12.0,1.7650000000000006,22.60779175,114.06000000399997
20240606181851A641973A1878250224,2025-11-25T01:53:00.000000,52,21.7000008,60.57500038653845,99865.19170673077,157.8192299980769,-2.4000001,7.7785501826923085,12.0,1.5444230692307697,22.607783653846163,114.06000052307694
20240606181851A641973A1878250224,2025-11-25T01:54:00.000000,51,21.7000008,61.0019606117647,99864.20526960785,165.41372560980395,-2.4000001,7.7848589764705896,12.0,1.1890196098039214,22.607858572549027,114.05997436862738
20240606181851A641973A1878250224,2025-11-25T01:55:00.000000,51,21.69804000784314,61.17843171568627,99862.8455882353,159.29803885490196,-2.4000001,7.771859050980391,12.0,1.2062745039215683,22.607836409803923,114.05997660784325
20240606181851A641973A1878250224,2025-11-25T01:56:00.000000,52,21.694231546153848,61.19615385576923,99860.92367788461,156.9980771,-2.4000001,7.754850305769229,12.0,1.692115363461538,22.607816074999995,114.05998625769227
20240606181851A641973A1878250224,2025-11-25T01:57:00.000000,49,21.687755853061226,61.26122440408166,99859.8137755102,154.1387758816327,-2.4000001,7.7514493163265294,12.0,2.003265285714285,22.607852169387748,114.05996702857138
20240606181851A641973A1878250224,2025-11-25T01:58:00.000000,50,21.686000744,61.29800039400005,99858.51,157.28999908599994,-2.4000001,7.754760317999998,12.0,1.3757999939999994,22.607813680000003,114.05999115799997
20240606181851A641973A1878250224,2025-11-25T01:59:00.000000,48,21.683334066666664,61.3479168104167,99854.966796875,161.30208428750004,-2.4000001,7.769287714583332,12.0,1.6433333333333333,22.607794339583336,114.05999631666673
20240606181851A641973A1878250224,2025-11-25T02:00:00.000000,51,21.69804000784314,61.380391966666636,99852.57965686274,161.7333338156863,-2.4000001,7.780117809803922,12.0,1.7943137235294122,22.607784717647068,114.06000147450979
20240606181851A641973A1878250224,2025-11-25T02:01:00.000000,52,21.7000008,61.565384219230765,99850.27884615384,161.84423035769228,-2.4000001,7.782150190384614,12.0,1.6594230730769228,22.60777333653846,114.06001236153855
20240606181851A641973A1878250224,2025-11-25T02:02:00.000000,52,21.7000008,61.561537976923084,99847.57151442308,158.38076870384614,-2.4000001,7.780950171153847,12.0,1.7709615403846166,22.60776589807692,114.06001692692313
20240606181851A641973A1878250224,2025-11-25T02:03:00.000000,52,21.698077715384617,61.44230731923077,99844.51802884616,163.01538408846153,-2.4000001,7.779600182692308,12.0,1.7500000153846158,22.607841642307683,114.05999375000002
20240606181851A641973A1878250224,2025-11-25T02:04:00.000000,52,21.68269303846154,61.201922646153804,99841.26021634616,162.40961485769233,-2.4000001,7.7788502,12.0,1.734807719230769,22.607835413461526,114.06000344615396
20240606181851A641973A1878250224,2025-11-25T02:05:00.000000,52,21.696154630769232,60.886538357692295,99839.27704326923,157.21346254615386,-2.4000001,7.757400330769228,12.0,1.745192303846153,22.607814267307695,114.05999050961535
20240606181851A641973A1878250224,2025-11-25T02:06:00.000000,52,21.673077615384614,61.013461771153864,99838.77403846153,160.13653828461537,-2.4000001,7.754100324999997,12.0,1.925384621153846,22.607794413461537,114.05999227692313
20240606181851A641973A1878250224,2025-11-25T02:07:00.000000,51,21.688236047058826,61.11568550392153,99837.99387254902,163.7823528215686,-2.4000001,7.751365043137253,12.0,1.9025490431372536,22.607749415686275,114.05999651764701
20240606181851A641973A1878250224,2025-11-25T02:08:00.000000,52,21.680769953846156,61.165384244230765,99838.01201923077,161.76538467307694,-2.4000001,7.748400363461536,12.0,2.390000061538461,22.607722065384607,114.06001369999996
20240606181851A641973A1878250224,2025-11-25T02:09:00.000000,50,21.68000072,61.291999952000005,99836.800625,157.197999268,-2.4000001,7.749924367999996,12.0,2.077400022,22.607726244000002,114.06002945599994
20240606181851A641973A1878250224,2025-11-25T02:10:00.000000,50,21.674000695999997,61.412000128000024,99837.52,160.458000488,-2.4000001,7.752264365999997,12.0,1.827000006000001,22.607783166000004,114.059981086
20240606181851A641973A1878250224,2025-11-25T02:11:00.000000,52,21.6250005,61.348077228846144,99837.81971153847,167.7326927173077,-2.4000001,7.752300334615381,12.0,1.9803846038461546,22.60781045961538,114.05996662115389
20240606181851A641973A1878250224,2025-11-25T02:12:00.000000,49,21.616326995918367,61.193877016326496,99838.0618622449,173.43469456938777,-2.4000001,7.753996214285712,12.0,2.350612244897961,22.607884930612247,114.05993902040814
20240606181851A641973A1878250224,2025-11-25T02:13:00.000000,49,21.63877606530612,61.210204240816324,99836.86415816327,174.29999899591832,-2.4000001,7.752881983673467,12.0,1.8912244857142848,22.607903416326536,114.05992484693876
20240606181851A641973A1878250224,2025-11-25T02:14:00.000000,48,21.664583991666664,61.275000249999984,99836.09895833333,168.05624929375,-2.4000001,7.754337829166663,12.0,2.141041660416667,22.607806720833327,114.05996718749996
20240606181851A641973A1878250224,2025-11-25T02:15:00.000000,51,21.670588917647056,61.31568583529413,99834.95833333333,169.50392300784316,-2.4000001,7.763753192156862,11.96078431372549,1.7796078431372555,22.60785679411765,114.05995597647059
20240606181851A641973A1878250224,2025-11-25T02:16:00.000000,52,21.657692938461537,61.421154736538455,99832.74278846153,178.23461532884616,-2.4000001,7.78080018076923,11.923076923076923,2.1328846269230763,22.607948376923073,114.0599184865385
20240606181851A641973A1878250224,2025-11-25T02:17:00.000000,51,21.65882416470588,61.37058905882353,99832.38970588235,177.49411759019608,-2.4000001,7.777364874509806,12.0,2.285098037254902,22.6079706745098,114.05992904901953
20240606181851A641973A1878250224,2025-11-25T02:18:00.000000,52,21.640385176923076,61.46923051346152,99831.08894230769,189.90192354615385,-2.4000001,7.770750238461537,11.961538461538462,2.571153844230769,22.608099196153844,114.05984188461541
20240606181851A641973A1878250224,2025-11-25T02:19:00.000000,52,21.648077515384614,61.455769101923046,99829.98918269231,183.38076928653848,-2.4000001,7.749150326923074,11.692307692307692,2.877307728846155,22.608054521153857,114.05987181730771
20240606181851A641973A1878250224,2025-11-25T02:20:00.000000,52,21.61730816153846,60.842307948076915,99829.59254807692,186.1192301230769,-2.4000001,7.753650328846151,11.461538461538462,2.5826922999999997,22.60812631346154,114.05987871923072
20240606181851A641973A1878250224,2025-11-25T02:21:00.000000,48,21.61250045,60.81041700000004,99830.45572916667,169.68958345833332,-2.4000001,7.749300339583329,11.833333333333334,2.7285416270833314,22.60804192291667,114.05998993124994
20240606181851A641973A1878250224,2025-11-25T02:22:00.000000,49,21.602041224489795,60.8224496510204,99829.06887755102,166.59795861836733,-2.4000001,7.757975808163263,11.959183673469388,4.9073469489795905,22.607970759183672,114.05998542448981
