timestamp,lat,lon,p_drone_pa,h_hae_true,p_ref_pa,h_ref_msl,t_ref_k,q_ref,roughness,n_geoid,h_msl_pred_phy,h_hae_pred_phy,residual_hae
1970-01-01 00:12:06.335924,22.910983,120.3123137,100464.0,115.566,4999.999999999999,20.0,296.992010711327,0.0102102865019152,2.9413166788061877,19.801908589031594,-35151.84745699681,-35132.045548407776,35247.611548407775
1970-01-01 00:12:06.876030,22.9109175,120.3122618,100472.0,115.304,4999.999999999999,20.0,296.9913219056488,0.0102099074484002,4.579857282228539,19.80170922064652,-35152.99096315336,-35133.18925393271,35248.493253932706
1970-01-01 00:12:07.934634,22.9107695,120.3121703,100481.164,115.328,4999.999999999999,63.49646271047641,296.9894600765698,0.0102091422051448,14.666007006843014,19.80134335212073,-35110.67722455917,-35090.87588120705,35206.20388120705
1970-01-01 00:12:08.496191,22.9106987,120.3121204,100476.0,114.866,4999.999999999999,20.0,296.98864685943795,0.0102087555777663,3.271159733777245,19.80114845907335,-35153.28665915712,-35133.48551069805,35248.35151069805
1970-01-01 00:12:08.928180,22.9106346,120.3120647,100489.0,114.677,4999.999999999999,76.8632503683389,296.9880406519214,0.0102083695567249,13.928566368661771,19.800937766228547,-35098.342112984654,-35078.54117521842,35193.218175218426
1970-01-01 00:12:09.349394,22.910572,120.3120105,100490.57,114.988,4999.999999999999,20.0,296.98744830532024,0.0102079937435882,10.65263313825716,19.80073276863956,-35155.37558240753,-35135.574849638884,35250.56284963888
1970-01-01 00:12:09.468288,22.910572,120.3120105,100486.0,114.988,4999.999999999999,20.0,296.98744830532024,0.0102079937435882,10.65263313825716,19.80073276863956,-35154.67587938482,-35134.87514661618,35249.863146616175
1970-01-01 00:12:09.900287,22.9105067,120.3119621,100498.0,115.362,4999.999999999999,20.0,296.9867331107451,0.0102076303320771,8.34058065054877,19.800545587207655,-35156.42840815298,-35136.62786256577,35251.98986256577
1970-01-01 00:12:10.332317,22.9104393,120.3119184,100488.0,115.3,4999.999999999999,108.8782410577284,296.98592030427847,0.0102072772769344,13.59763655482803,19.80037288069171,-35065.922881906336,-35046.12250902564,35161.422509025644
1970-01-01 00:12:10.872587,22.9103725,120.3118755,100488.0,115.028,4999.999999999999,20.0,296.98511144220765,0.0102069291970534,4.904281137950123,19.80020313832257,-35154.705321915826,-35134.905118777504,35249.9331187775
1970-01-01 00:12:11.952586,22.9102493,120.3117821,100507.0,113.756,4999.999999999999,117.95144515259402,296.9837998264462,0.0102062392823854,13.146048608968451,19.799843845598502,-35059.507327969615,-35039.70748412402,35153.46348412402
1970-01-01 00:12:12.492591,22.9101997,120.3117281,100514.0,112.398,4999.999999999999,20.0,296.9834756863048,0.0102059057493567,6.510016048591106,19.79964597486417,-35158.49192804735,-35138.69228207249,35251.09028207249
1970-01-01 00:12:12.924581,22.9101672,120.3116693,100518.0,111.458,4999.999999999999,20.0,296.9835528124895,0.0102056071493602,10.058299185838068,19.799440259603468,-35159.11335061053,-35139.31391035093,35250.77191035093
1970-01-01 00:12:13.335012,22.9101547,120.311614,100525.836,111.807,4999.999999999999,20.0,296.98398578322406,0.0102053803758995,7.27039333642538,19.799254959384463,-35160.36405238092,-35140.56479742154,35252.37179742154
